DES_SUBGER,DES_REGION,COD_SUC,MAYORISTA,PRODUCTO,CODACTIVOR3,BARRA,DESCGRUPO,SUBGRUPOPROD,DESCMARCAACT,CAPACIDAD,SERIE,SERIEANT,IZQ,FECHAALTA,ANIOALTA,DESCMARCA,DESCSITUACION,CLIENTEESTADO
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012147,0010063720,Frios,Visifroster,Fogel,12,070212900,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400013010,0010069012,Frios,Visifroster,Fogel,12,071010157,F8280CFPVPV1,F82,30/10/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012440,0010065731,Frios,Visifroster,Fogel,12,070215285,280 CF PVPV1,280,7/04/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400108234,0010096941,Frios,Visifroster,Fogel,12,110923449,F12-F-X-17-PVP-V1,F12,17/10/2011,2011,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400010087,0010058167,Frios,Visifroster,Fogel,12,060910003,280 CF PVPV1,280,2/10/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012978,0010068746,Frios,Visifroster,Fogel,12,071010153,F8280CFPVPV1,F82,30/10/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400010086,0010058166,Frios,Visifroster,Fogel,12,060910212,280 CF PVPV1,280,2/10/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400048577,0010085050,Frios,Visifroster,Fogel,12,090912146,F10-280 CF-PVP-V1,F10,27/10/2009,2009,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400013935,0010075505,Frios,Visifroster,Fogel,12,080611069,F9-280-CF-PVP-V1,F9-,19/08/2008,2008,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012956,0010068929,Frios,Visifroster,Fogel,12,071010587,F8280CFPVPV1,F82,30/10/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400014008,0010076467,Frios,Visifroster,Fogel,12,080713583,F9-280-CF-PVP-V1,F9-,8/09/2008,2008,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012996,0010068759,Frios,Visifroster,Fogel,12,071010179,F8280CFPVPV1,F82,30/10/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012110,0010063638,Frios,Visifroster,Fogel,12,070212952,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400013224,0010070494,Frios,Visifroster,Fogel,12,071111345,F8280CFPVPV1,F82,21/12/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400013237,0010070685,Frios,Visifroster,Fogel,12,071111313,F8280CFPVPV1,F82,24/12/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012138,0010063698,Frios,Visifroster,Fogel,12,070212968,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400010085,0010058178,Frios,Visifroster,Fogel,12,060910142,280 CF PVPV1,280,2/10/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400108247,0010096954,Frios,Visifroster,Fogel,12,110923592,F12-F-X-17-PVP-V1,F12,17/10/2011,2011,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400014916,0010082073,Frios,Visifroster,Fogel,12,081111760,F9-280-CF-PVP-V1,F9-,6/01/2009,2009,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400013180,0010070226,Frios,Visifroster,Fogel,12,071111008,F8280CFPVPV1,F82,21/12/2007,2007,Barena,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012120,0010063650,Frios,Visifroster,Fogel,12,070212955,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400015820,0010086188,Frios,Visifroster,Fogel,12,090912971,F10-280 CF-PVP-V1,F10,2/11/2009,2009,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400013260,0010070989,Frios,Visifroster,Fogel,12,071111775,F8280CFPVPV1,F82,24/12/2007,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012880,0010070190,Frios,Visifroster,Fogel,12,071111215,F8280CFPVPV1,F82,21/12/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012435,0010065724,Frios,Visifroster,Fogel,12,070215297,280 CF PVPV1,280,7/04/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012154,0010063734,Frios,Visifroster,Fogel,12,070212758,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400040661,0010059475,Frios,Visifroster,Fogel,12,060911601,280 CF PVPV1,280,16/10/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400022494,0010087979,Frios,Visifroster,Fogel,12,091111832,F10-280-CF-PVP-V1,F10,24/12/2009,2009,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400014917,0010082074,Frios,Visifroster,Fogel,12,081111739,F9-280-CF-PVP-V1,F9-,6/01/2009,2009,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012132,0010063678,Frios,Visifroster,Fogel,12,070213027,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012113,0010063641,Frios,Visifroster,Fogel,12,070212979,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400015814,0010086163,Frios,Visifroster,Fogel,12,090912882,F10-280 CF-PVP-V1,F10,2/11/2009,2009,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400014845,0010081581,Frios,Visifroster,Fogel,12,081111422,F9-280-CF-PVP-V1,F9-,22/12/2008,2008,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400013964,0010075532,Frios,Visifroster,Fogel,12,080611053,F9-280-CF-PVP-V1,F9-,19/08/2008,2008,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400015812,0010086167,Frios,Visifroster,Fogel,12,090912904,F10-280 CF-PVP-V1,F10,2/11/2009,2009,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400013984,0010076224,Frios,Visifroster,Fogel,12,080710755,F9-280-CF-PVP-V1,F9-,25/07/2008,2008,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400013193,0010070162,Frios,Visifroster,Fogel,12,071111197,F8280CFPVPV1,F82,21/12/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400061817,0010085750,Frios,Visifroster,Fogel,12,090912159,F10-280 CF-PVP-V1,F10,3/11/2009 00:00,2009,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400014951,0010082102,Frios,Visifroster,Fogel,12,081111783,F9-280-CF-PVP-V1,F9-,9/01/2009 00:00,2009,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400014779,0010081365,Frios,Visifroster,Fogel,12,081111476,F9-280-CF-PVP-V1,F9-,25/07/2008 00:00,2008,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400092088,0010077382,Frios,Visifroster,Fogel,12,080811468,F9-280-CF-PVP-V1,F9-,20/09/2008 00:00,2008,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400170622,0010104541,Frios,Visifroster,Fogel,12,120820987,F13-F-280-CF-PVP-LED,F13,23/11/2012 14:21,2012,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400170721,0010103940,Frios,Visifroster,Fogel,12,120820386,F13-F-280-CF-PVP-LED,F13,23/11/2012 14:22,2012,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400014946,0010082096,Frios,Visifroster,Fogel,12,081111769,F9-280-CF-PVP-V1,F9-,9/01/2009 00:00,2009,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400010934,0010060820,Frios,Visifroster,Fogel,12,060912137,280 CF PVPV1,280,31/10/2006 00:00,2006,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012436,0010065725,Frios,Visifroster,Fogel,12,070215251,280 CF PVPV1,280,7/04/2007 00:00,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400050541,0010063679,Frios,Visifroster,Fogel,12,070212920,280 CF PVPV1,280,12/03/2007 00:00,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400013261,0010071016,Frios,Visifroster,Fogel,12,071111933,F8280CFPVPV1,F82,24/12/2007 00:00,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400009818,0010058152,Frios,Visifroster,Fogel,12,060910513,280 CF PVPV1,280,2/10/2006 00:00,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012432,0010065704,Frios,Visifroster,Fogel,12,070215242,280 CF PVPV1,280,7/04/2007 00:00,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400169795,0010104298,Frios,Visifroster,Fogel,12,120820744,F13-F-280-CF-PVP-LED,F13,16/11/2012 14:01,2012,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400040156,0010065825,Frios,Visifroster,Fogel,12,070215667,280 CF PVPV1,280,7/04/2007 00:00,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400013262,0010071017,Frios,Visifroster,Fogel,12,071111890,F8280CFPVPV1,F82,24/12/2007 00:00,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400013183,0010070230,Frios,Visifroster,Fogel,12,071111012,F8280CFPVPV1,F82,21/12/2007 00:00,2007,Barena,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012146,0010063718,Frios,Visifroster,Fogel,12,070212932,280 CF PVPV1,280,12/03/2007 00:00,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400031960,0010058552,Frios,Visifroster,Fogel,12,060911094,280 CF PVPV1,280,2/10/2006 00:00,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400170243,0010104082,Frios,Visifroster,Fogel,12,120820528,F13-F-280-CF-PVP-LED,F13,22/11/2012 08:29,2012,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400108246,0010096953,Frios,Visifroster,Fogel,12,110923497,F12-F-X-17-PVP-V1,F12,17/10/2011 00:00,2011,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400092097,0010076797,Frios,Visifroster,Fogel,12,080811241,F9-280-CF-PVP-V1,F9-,8/09/2008 00:00,2008,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400169784,0010104345,Frios,Visifroster,Fogel,12,120820791,F13-F-280-CF-PVP-LED,F13,16/11/2012 14:01,2012,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012639,0010066367,Frios,Visifroster,Fogel,12,070216023,280 CF PVPV1,280,7/04/2007 00:00,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400055029,0010062828,Frios,Visifroster,Fogel,12,061215025,280 CF PVPV1,280,2/01/2007 00:00,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400013195,0010070165,Frios,Visifroster,Fogel,12,071111214,F8280CFPVPV1,F82,21/12/2007 00:00,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012104,0010063632,Frios,Visifroster,Fogel,12,070212967,280 CF PVPV1,280,12/03/2007 00:00,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400013983,0010076223,Frios,Visifroster,Fogel,12,080710740,F9-280-CF-PVP-V1,F9-,25/07/2008 00:00,2008,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012129,0010063675,Frios,Visifroster,Fogel,12,070213029,280 CF PVPV1,280,12/03/2007 00:00,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012439,0010065728,Frios,Visifroster,Fogel,12,070215057,280 CF PVPV1,280,7/04/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012152,0010063730,Frios,Visifroster,Fogel,12,070212797,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400171252,0010063742,Frios,Visifroster,Fogel,12,070212813,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400010927,0010058990,Frios,Visifroster,Fogel,12,060910390,280 CF PVPV1,280,9/10/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012121,0010063652,Frios,Visifroster,Fogel,12,070212999,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400014000,0010076292,Frios,Visifroster,Fogel,12,080710829,F9-280-CF-PVP-V1,F9-,8/09/2008,2008,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400013017,0010069020,Frios,Visifroster,Fogel,12,071010290,F8280CFPVPV1,F82,30/10/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400010917,0010058905,Frios,Visifroster,Fogel,12,060910826,280 CF PVPV1,280,9/10/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012118,0010063648,Frios,Visifroster,Fogel,12,070212995,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012163,0010063746,Frios,Visifroster,Fogel,12,070212762,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012133,0010063687,Frios,Visifroster,Fogel,12,070212942,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400022388,0010087987,Frios,Visifroster,Fogel,12,091111788,F10-280-CF-PVP-V1,F10,21/12/2009,2009,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012173,0010063759,Frios,Visifroster,Fogel,12,070212810,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012109,0010063637,Frios,Visifroster,Fogel,12,070213002,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400014945,0010082095,Frios,Visifroster,Fogel,12,081111771,F9-280-CF-PVP-V1,F9-,9/01/2009,2009,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400033917,0010076796,Frios,Visifroster,Fogel,12,080811245,F9-280-CF-PVP-V1,F9-,8/09/2008,2008,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400010079,0010058141,Frios,Visifroster,Fogel,12,060910478,280 CF PVPV1,280,2/10/2006,2006,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012653,0010066399,Frios,Visifroster,Fogel,12,070215978,280 CF PVPV1,280,7/04/2007,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012182,0010063772,Frios,Visifroster,Fogel,12,070212816,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012115,0010063644,Frios,Visifroster,Fogel,12,070212985,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400010667,0010060147,Frios,Visifroster,Fogel,12,060912058,280 CF PVPV1,280,25/10/2006,2006,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400014949,0010082100,Frios,Visifroster,Fogel,12,081111785,F9-280-CF-PVP-V1,F9-,9/01/2009,2009,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012179,0010063766,Frios,Visifroster,Fogel,12,070212825,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400169860,0010104481,Frios,Visifroster,Fogel,12,120820927,F13-F-280-CF-PVP-LED,F13,16/11/2012,2012,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400014073,0010076825,Frios,Visifroster,Fogel,12,080811244,F9-280-CF-PVP-V1,F9-,8/09/2008,2008,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400013014,0010068782,Frios,Visifroster,Fogel,12,071010198,F8280CFPVPV1,F82,30/10/2007,2007,Cristal,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012644,0010066372,Frios,Visifroster,Fogel,12,070216129,280 CF PVPV1,280,7/04/2007,2007,Pilsen Callao,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012180,0010063767,Frios,Visifroster,Fogel,12,070212830,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012130,0010063676,Frios,Visifroster,Fogel,12,070212982,280 CF PVPV1,280,12/03/2007,2007,Cusqueña,Prestado,Activo
Provincias,06 Centro,CHA,0017563 San Ignacio Chincha - Chincha,006494 VisiFroster 19p 1 Pta,000000000400012067,0010063584,Frios,Visifroster,Fogel,12,070212788,280 CF PVPV1,280,7/03/2007,2007,Cusqueña,Prestado,Activo
